"record_id","image_path","original_time","license","source","source_details","source_url","source_name","source_version","original_filename","license_basis","generated_data_indicator","completion_status","required_action","source_dataset_code","source_confidence"
"sha256:05b24d7064e81654d6614a671ab0cb36ef9b4d22a7d29b2ef0091ee1e94d36dd","data/images/train/MSState_YL_Cropped_0007_1_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0007_1_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:72d19da50b5d8bb9b5bc99d80dec658f7a0b0a02d4c529f0abfb228790ec30d4","data/images/train/MSState_YL_Cropped_0007_1_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0007_1_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:810c127310eebb223c12c316f09debcb5e35491e60fa6fab114d181fb8e8db88","data/images/train/MSState_YL_Cropped_0007_2_0.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0007_2_0.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:d9e1734bc69afc048b6fd2753640a9ca439c6fa4be017b8dda92f0adb7218bd4","data/images/train/MSState_YL_Cropped_0007_2_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0007_2_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:dc72d348b77e4d61e62ecf6d98d4369e13a332870b9fcd980352db33c57a67fe","data/images/train/MSState_YL_Cropped_0008_1_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0008_1_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:83b857666f39a3d42965a08d33de55e20c937f26548301997437a8294622b4ad","data/images/train/MSState_YL_Cropped_0008_2_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0008_2_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:5b6af8de2d3fa8d4fe9af1eca60f299fd1a2090ef0c1999c6174b1725f78b521","data/images/train/MSState_YL_Cropped_0009_0_3.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0009_0_3.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:065e6528df4e8814bbbff2fb2014e89afd6d0f80212a2c5cc20effc06503d4e7","data/images/train/MSState_YL_Cropped_0009_1_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0009_1_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:9c5878262008e92fc686c8e1d1017391f99c347ad4b21a1f70eb86c078acad70","data/images/train/MSState_YL_Cropped_0009_1_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0009_1_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:8636f4da3cb559e5e8b1ea9033d405f59601219220e85ad61fa01ac8fa28cde4","data/images/train/MSState_YL_Cropped_0009_2_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0009_2_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:b9d1de092d8b4cf98b7e571ae835687595d90b447277bfe021226f0d39a08516","data/images/train/MSState_YL_Cropped_0009_2_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0009_2_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:8aa43db70284116fa97c9531446ad83eed0fb161920645ca9bfaa088bfa5d5e1","data/images/train/MSState_YL_Cropped_0009_2_3.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0009_2_3.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:c4f6b954e47819eb680361edbc3d60c50a23872bc818ee9232cffab1a62bcace","data/images/train/MSState_YL_Cropped_0010_1_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0010_1_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:9682393ca45688a78e38c6b111244ac6415e31bed8a79bdd82576d8268695203","data/images/train/MSState_YL_Cropped_0010_2_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0010_2_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:c1f48bda2c167aa88dcab691c58eb8e9be40672b473d487d5cd74c69dea8b563","data/images/train/MSState_YL_Cropped_0011_1_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0011_1_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:ab8c7ce435731ed2381174408aa843bfaa6bf3fc7be5c47c9a899f617ae20f0a","data/images/train/MSState_YL_Cropped_0012_0_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0012_0_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:31b43b938acef304cd8efa0f83858a30b31583846dbaca3ae2abc0a10a23caeb","data/images/train/MSState_YL_Cropped_0012_1_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0012_1_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:7a451e4aabac3d78a239711c1b75113226e70fda6614c1676795152b6173a708","data/images/train/MSState_YL_Cropped_0012_2_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0012_2_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:7b8caf2ac5c3c0be6dbd3f9de733b7127661ca6769c2770a5736c1b318d2694c","data/images/train/MSState_YL_Cropped_0012_3_0.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0012_3_0.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:253a0deba17c4c398d775811f4781b5bdeb25a3469e18a58481c43d646a3844f","data/images/train/MSState_YL_Cropped_0013_0_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0013_0_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:5873558dfc4dc98218f6a34f5f771c10d3597aef32bfa9ac39536d47edc9c094","data/images/train/MSState_YL_Cropped_0014_0_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0014_0_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:f1618a3c855d442fa67f024b328f9fbaa7b2af8a51cce6767072222be2cef098","data/images/train/MSState_YL_Cropped_0014_1_0.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0014_1_0.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:c15146afc5f61df0b2996f8cb082fe6d5a02129ca5850ec42e82c45619cf8062","data/images/train/MSState_YL_Cropped_0014_1_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0014_1_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:b793317f98f52a0039f1556f91a5b1c06a5edffb31a962820b60a8532b74e759","data/images/train/MSState_YL_Cropped_0014_1_3.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0014_1_3.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:f7dcf5189fa13e1e5170ca4e59f3e64f5f3a84d532d3d7642db58f953b47828e","data/images/train/MSState_YL_Cropped_0014_2_0.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0014_2_0.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:5ccbca7b01969ba9a3206d1e225ab576aeb2187b4dceb65773da57edf7e0b10f","data/images/train/MSState_YL_Cropped_0014_2_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0014_2_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:b74c3c71fd1b7e0041593dceff3ff4941a8aed1963bb59afc3ad36bc8aa3e96d","data/images/train/MSState_YL_Cropped_0015_1_0.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0015_1_0.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:76e6da3797d48a63ddf99b76f4ae4542f7f332446341b8ec29b17df6dee54b0c","data/images/train/MSState_YL_Cropped_0015_1_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0015_1_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:ae6cd98c9989aa5e7cc6fbe2ae78f0831b3cb23600d08bf9afc03903e3d121c5","data/images/train/MSState_YL_Cropped_0015_2_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0015_2_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:32916d509604f9abf8fd862bfd6bece4ef7c62eb7f18ffb21617085f754423ce","data/images/train/MSState_YL_Cropped_0015_2_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0015_2_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:e0ea8989b7ba8d0f3fb6b0e2dca2e7aa3f63bc1315c4588939c4d897d29ff4b6","data/images/train/MSState_YL_Cropped_0017_0_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0017_0_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:6a5efa1edf22521337a110aa9121a4444c5a8837214a82b5c1e56fc9f5c14460","data/images/train/MSState_YL_Cropped_0017_1_0.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0017_1_0.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:1b8d674a39c42d084b73faa821d869dde167d13b29d991f5fabb627fe16acf32","data/images/train/MSState_YL_Cropped_0017_1_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0017_1_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:0e628d3b0c85dbc0a9edcf04749a4abcb3fb8734b71dcdce5d3b4fc51e0f8312","data/images/train/MSState_YL_Cropped_0017_2_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0017_2_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:4361ce7a93da87c8d92377e29e0df5294e8d4c3e3ed223f101f26f324afa751a","data/images/train/MSState_YL_Cropped_0018_0_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0018_0_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:eb67fa2eae80095984930a6cd3b05069e74d51a7090e93ae94f8b0a52e4b9304","data/images/train/MSState_YL_Cropped_0018_1_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0018_1_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:fe0571054278f921366a8a2a3dfad8dd9afad6d12e19d71e87041cb1ddb5b34f","data/images/train/MSState_YL_Cropped_0018_2_0.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0018_2_0.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:7b3f447e8cadf3cadee87dded45d66fa432e4d5557eefd2d8fd236fb34d6f434","data/images/train/MSState_YL_Cropped_0019_0_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0019_0_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:7978bab96ecd4ad7a44c446a802263123c3a4adc505c518c4ce1e6ecb72edbc1","data/images/train/MSState_YL_Cropped_0019_0_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0019_0_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:9ee86d574e2d6a5c0009c99e00a940e14e97c141ff9dc8ffd5c26b7eaa3f7e9f","data/images/train/MSState_YL_Cropped_0019_1_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0019_1_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:a60acbb353f15f29f2c64a05881289520936fe169e21b622fe012f3058c659af","data/images/train/MSState_YL_Cropped_0020_0_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0020_0_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:244babbb176e356c43f55a9d4652ed7464785e76baffc25b05ed19b6c6c2e03d","data/images/train/MSState_YL_Cropped_0020_1_0.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0020_1_0.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:d54a243d9a625fed49fd37e06de946fb857446f6874948302c5c37bb62d59777","data/images/train/MSState_YL_Cropped_0020_1_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0020_1_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:2cdfe315f26dc5fec14bd7659feb5a4dd1f2d0be9a5589e0c96b96a3996872f9","data/images/train/MSState_YL_Cropped_0020_2_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0020_2_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:ac267d596056c20e02fa3d125ed53e1dd5c1cc1e291e0f0ef372bedc74c1253c","data/images/train/MSState_YL_Cropped_0020_2_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0020_2_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:b87c685bdc9f16cbd291ea851f2c14740071ae1321092b36df30ef824e460566","data/images/train/MSState_YL_Cropped_0022_0_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0022_0_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:3ecb6d15455c8aee59e0f7e18639217943ef033d4d61536a248bae4d529bb386","data/images/train/MSState_YL_Cropped_0022_0_2.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0022_0_2.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:13d0c76838ea62263e865d67004a81a9a3b8eefe7c042b575c25495ca7133535","data/images/train/MSState_YL_Cropped_0022_0_4.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0022_0_4.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
"sha256:23a8e2ae9da901bd019494f9175642bca8415ab0860cb858d393e916c7ea21f3","data/images/train/MSState_YL_Cropped_0022_1_1.jpg","2024-10-28","CC BY-NC 4.0","公开数据集","Zenodo DOI 10.5281/zenodo.14002517; https://zenodo.org/records/14002517","https://zenodo.org/records/14002517","","v1.0","data/images/train/MSState_YL_Cropped_0022_1_1.jpg","Dataset licensed under CC BY-NC 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","A_ZENODO_BLUEBERRY_DCM","high"
